zip,site,email,nom_gerant,nb_annonces,taille_equipe,crm_detecte
pages_html_batch00054_20260630_033029.zip,ChIJ7UdxkE1w5kcRLf5aRAaGnzg,"contact@sasmediationsolution-conso.fr, contact@parkagence.fr.fr",,,,
pages_html_batch00054_20260630_033029.zip,ChIJSTXxHy595kcRTV_b-q8Dun8,contact@ltvimmo.com,,,,
pages_html_batch00054_20260630_033029.zip,ChIJlySpXFq9zhIR4942UhIwUs8,info@lesmimosasimmobilier.com,,,03,
pages_html_batch00054_20260630_033029.zip,ChIJSTwNF1p95kcRp23aoof-fM0,contact@innovhomes.com,,,,
pages_html_batch00054_20260630_033029.zip,ChIJy2CXmZwN5kcRbj1QFBE3a1U,contact@majimmobilier.com,,32,,
pages_html_batch00054_20260630_033029.zip,ChIJC3gFDUx85kcR1u0MtUq_8x4,,,,,
pages_html_batch00054_20260630_033029.zip,ChIJn47XAUx85kcRTcWNsacvdec,berthelot@degueltversailles.fr,,,,
pages_html_batch00054_20260630_033029.zip,ChIJjXwNsCt95kcR7o9SWINgRJU,homae.immobilier@gmail.com,,4,,
pages_html_batch00054_20260630_033029.zip,ChIJ-6eOhqt95kcRG6xpR2EjXGw,agence@immojeannedarc.com,,000,,
pages_html_batch00054_20260630_033029.zip,ChIJbe4eZN0WBUgRpP8jkuwP9bQ,mimosas@immobilier-a-noirmoutier.com,,53,,
pages_html_batch00054_20260630_033029.zip,ChIJSTpDMt2G5kcRnPMQTA9WEnk,immoplus78@orange.fr,,41,,
pages_html_batch00054_20260630_033029.zip,ChIJ5WLIkN9i5kcRFMxK_S37Ga4,demande@agent-immobilier-prive.com,,,,
pages_html_batch00054_20260630_033029.zip,ChIJBUDU67N95kcR9rFfHJfIcpU,,,,,
pages_html_batch00054_20260630_033029.zip,ChIJoVaYVzub5kcRIZjFIGVl-wU,agence@realimmo.com,,56,,
pages_html_batch00054_20260630_033029.zip,ChIJderyYrF95kcRxnKoWoyfEqw,"info@london-immobilier.com, agence@london-immobilier.com",,28,,
pages_html_batch00054_20260630_033029.zip,ChIJAQAQ87V95kcR-A-gDFYqQj0,s.alexandre@immobilierdesophie.com,,,,
pages_html_batch00054_20260630_033029.zip,ChIJRcdj_SwtKyYRsBqKzWBQaZ4,contact@celinemarmetimmobilier.com,,14,,
pages_html_batch00054_20260630_033029.zip,ChIJvzYh69sV5kcRQY9p0IDU08k,contact@le-castor-bleu.fr,,,,
pages_html_batch00054_20260630_033029.zip,ChIJN1uV-cbHyRIRrIKoi3QDgAc,contact@nony-agency.com,,8,,
pages_html_batch00054_20260630_033029.zip,ChIJJ_mMng9z5kcRnzqdNoP-mFw,,,,,
pages_html_batch00054_20260630_033029.zip,ChIJy1DS-4w9lUcRdj1dyaz8K38,celineimmoconseils@gmail.com,,,,
pages_html_batch00054_20260630_033029.zip,ChIJ34IP7cl95kcR-RYYKP3pJAk,contact@versalia-immobilier.com,,,,
pages_html_batch00054_20260630_033029.zip,ChIJW9DFx9zv50cRh_oJJYOfD3c,,,,,
pages_html_batch00054_20260630_033029.zip,ChIJE0KwGinrYAURjWXGoaxl6FQ,,,,,
pages_html_batch00054_20260630_033029.zip,ChIJA0dkwrp95kcR2ObJEOm95z0,"support@ovh.com, contact@bemybuddy.fr",,,,
pages_html_batch00054_20260630_033029.zip,ChIJ-dl6CQB95kcRP1jRQy3ULCQ,contact@bienvenuviager.fr,,,,
pages_html_batch00055_20260630_033403.zip,ChIJA03qN21j5kcRrSYYaVftROk,"cegestim@padim.fr, padim@padim.fr, contact@padim.fr",,,,
pages_html_batch00055_20260630_033403.zip,ChIJ160dJ218Ny4R9tC5UnpuICo,"contact@maneassocies.com, contact@la-boite-immo.com, maneassocies@gmail.com",,8,,
pages_html_batch00055_20260630_033403.zip,ChIJ4-i615Fe5UcRysJjxd4PBgM,,,,,
pages_html_batch00055_20260630_033403.zip,ChIJrzAtQqdl5kcRxzyq5kOAGcE,contactlemanoir@lemanoiradb.fr,,,,
pages_html_batch00055_20260630_033403.zip,ChIJeU9x7pCK5kcRqYCOCM8ZRJQ,agence.conflans@gimcovermeille.com,,,,
pages_html_batch00055_20260630_033403.zip,ChIJn0S0kEuE50cREchCrHtVfq4,"contact.sainteanneimmo@gmail.com, mathieu.immo73@gmail.com, sacha.sainteanneimmo@gmail.com, jessy.flandre@gmail.com, enzo.agencesaintanneimmo@gmail.com, timothe.lemaire.immo@gmail.com, philimmo3@gmail.com, stephanieb.immo@gmail.com, annechoppin.immo@gmail.com, hugocauchois.immo@gmail.com",,147,,
pages_html_batch00055_20260630_033403.zip,ChIJ9ZiH_WBj5kcRgo9i08u9HUk,ouestdemeures@gmail.com,,,,
pages_html_batch00055_20260630_033403.zip,ChIJ_Ta5wf5l5kcRC7clos8pEHs,,,25,,Adapt Immo
pages_html_batch00055_20260630_033403.zip,ChIJGwEoe3KQjK4RlMprJP4JlIE,cd@neobail.immo,,,,
pages_html_batch00055_20260630_033403.zip,ChIJN5DoGF1j5kcRf8X9TFgSQEQ,,,,,
pages_html_batch00055_20260630_033403.zip,ChIJrY9LK50N5kcRPw36FBRD4Zk,transaction@agenceduviaduc.com,,,,Iad
pages_html_batch00055_20260630_033403.zip,ChIJI0RewLSw5w4RtBD7_1196yI,"michael.larant@lfimmo.fr, contact@bylf.fr",,31,,
pages_html_batch00055_20260630_033403.zip,ChIJ93k4AFtl5kcRmHOQNy6ajPw,,,,,
pages_html_batch00055_20260630_033403.zip,ChIJ4btFLC1l5kcRp4QMRugF4E0,vpelissolo@pelissolo.fr,,50,,
pages_html_batch00055_20260630_033403.zip,ChIJ3a78CAll5kcRcPVNbP5Ifcc,"hh@invest.fr, mv@atoutnet.com",,00,,
pages_html_batch00055_20260630_033403.zip,ChIJ62o0_qdl5kcRjsLGCW5cr3E,contact@pierreinvest-gestion.fr,,,,
pages_html_batch00055_20260630_033403.zip,ChIJkf1bqqbazRIRbER40jx8Erc,Viager.lodel@gmail.com,,,,
pages_html_batch00055_20260630_033403.zip,ChIJ4S-WQnJCtBIROaGwmz7R1tw,contact@immocab.com,,53,,
pages_html_batch00055_20260630_033403.zip,ChIJGesaum2E50cRBVXSBCQb-i4,a.mortas@immoensomme.com,,20,,
pages_html_batch00055_20260630_033403.zip,ChIJSyKu9Ahl5kcRohGcpofm-Wg,,,,,
pages_html_batch00055_20260630_033403.zip,ChIJ5c5_7y7sBUgR7e9ZQDjQ8XU,contact@sasmediationsolution-conso.fr,,,,
pages_html_batch00055_20260630_033403.zip,ChIJc1PbPwgN5kcRuHmGjCH4ODQ,agencedutremblay@gmail.com,,62,,
pages_html_batch00055_20260630_033403.zip,ChIJJ5bFT_pi5kcRMeSaut0H7Jg,info@agenceterrasse.com,,,,
pages_html_batch00055_20260630_033403.zip,ChIJL5Rvvgpl5kcRw6fHG-HIROU,preference.courbevoie@orange.fr,,124,,
pages_html_batch00055_20260630_033403.zip,ChIJ5SXSqxsN5kcR-0UBxtuNJjM,"jb@bonnefoi-immobilier.com, cs@bonnefoi-immobilier.com, nb@bonnefoi-immobilier.com, mr@bonnefoi-immobilier.com",,34,,
pages_html_batch00055_20260630_033403.zip,ChIJKdOXQ4Nl5kcRh5A-lL-KIZc,"accueil@dubreuil.immo, ksimon@dubreuil.immo",,6,,
pages_html_batch00055_20260630_033403.zip,ChIJeZNHxq9vjEcRoPIM-2ENG6Y,,,,,
pages_html_batch00055_20260630_033403.zip,ChIJWXN4BCJw5kcRLky9-khO9No,"contacter.sef@gmail.com, Contacter.sef@gmail.com",,,,
pages_html_batch00055_20260630_033403.zip,ChIJ87hHteJl5kcRjPPtmdQoXDQ,,,,,
pages_html_batch00055_20260630_033403.zip,ChIJRxE_YpdT8g8RolCsySl6Smw,contact@arche-immobilier.com,,,,
pages_html_batch00055_20260630_033403.zip,ChIJaRKv60tj5kcRerp5_d4Qa48,,,,,
pages_html_batch00055_20260630_033403.zip,ChIJr02VfFR75kcRK6yzs99l8sE,,,,,
pages_html_batch00055_20260630_033403.zip,ChIJX45i4rHY5UcRjETM-Y9WwNk,aivimmobilier@orange.fr,,17,,Iad
pages_html_batch00055_20260630_033403.zip,ChIJNx8OL8F75kcRYIJttcRm8ds,,,13163,,
pages_html_batch00055_20260630_033403.zip,ChIJPRbcwgnYVA0ReWGEb4ptSAs,,,66,,
pages_html_batch00055_20260630_033403.zip,ChIJ5Rq4SVxj5kcRcThGowxGZ8o,"rueil@agence-immediat.fr, contact@la-boite-immo.com",,37,,
pages_html_batch00055_20260630_033403.zip,ChIJKZ7bibcm5EcRGYOoLpXe-sM,"rambouillet@jmc-immobilier.com, sebastien.guerineau@jmc-immobilier.com, pjeanson@jmc-immobilier.com, lola.constant@jmc-immobilier.com, elisabeth.chantepie@jmc-immobilier.com, cyrielle.bruyant@jmc-immobilier.com",,,,
pages_html_batch00055_20260630_033403.zip,ChIJlWP4zDVp5kcRp0phid1t4sI,jc@jci-immobilier.fr,,3,,
pages_html_batch00055_20260630_033403.zip,ChIJk_WwsRVj5kcRwCPwKpYrOiI,vpa@designimmo.com,,,,
pages_html_batch00055_20260630_033403.zip,ChIJGSABDsht5kcRDZvL9v1ygGM,,,,70,
pages_html_batch00055_20260630_033403.zip,ChIJ9YBtPBBj5kcRigG5p_mJc1c,chatou@agenceprincipale.com,,,,
pages_html_batch00055_20260630_033403.zip,ChIJVyoXvd9i5kcRAHlrLRRvkRc,valota.immobilier@orange.fr,,,,
pages_html_batch00056_20260630_033938.zip,ChIJ62IxC1UN5kcRa4wdIcWlsD0,,,200,5,
pages_html_batch00056_20260630_033938.zip,ChIJx5oQJS8N5kcROwV2092uqv8,gestion@immopetit.fr,,42,,
pages_html_batch00056_20260630_033938.zip,ChIJNa4lQZIM5kcRtbOvDio1Mqk,mediation@vivons-mieux-ensemble.fr,,9,,
pages_html_batch00056_20260630_033938.zip,ChIJxwT--hoN5kcRMG5RRArKykI,"contact@coopimmo.fr, rgpd@coopimmo.fr",,,,
pages_html_batch00056_20260630_033938.zip,ChIJZUkBtAv33W0RJfWJV23Xb-g,contact@apdsimmo.fr,,,,
pages_html_batch00056_20260630_033938.zip,ChIJD1ITOy4M5kcRmzRoHAKWHW0,agence.fidimmo@gmail.com,,55,,
pages_html_batch00056_20260630_033938.zip,ChIJXzf3tLbj5UcRuOSJk14izuk,contact@kamimmo.com,,7,,
pages_html_batch00056_20260630_033938.zip,ChIJu9qGSHcO5kcRH0-KoIdMVIU,,,,,
pages_html_batch00056_20260630_033938.zip,ChIJuYXclvoM5kcRJHV5-iLrqKY,,,,,
pages_html_batch00056_20260630_033938.zip,ChIJVbckcHDL5UcR174nYrxfLZA,"contact@evidence-gestion.fr, mediation.essonne@notaires.fr",,,,
pages_html_batch00056_20260630_033938.zip,ChIJe2uMWt8N5kcRkkacAvP5wJ8,immovilliers@wanadoo.fr,,0,,
pages_html_batch00056_20260630_033938.zip,ChIJB69Ap_cN5kcRU9dZRdkJ4M0,contact@directagence.fr,,,,
pages_html_batch00056_20260630_033938.zip,ChIJo7R3cvAM5kcRo-Mj7yWLvsY,,,,,Netty
pages_html_batch00056_20260630_033938.zip,ChIJsUNpDpUN5kcRNqeQbLE5Uno,contact@gti94.fr,,,,
pages_html_batch00056_20260630_033938.zip,ChIJO9GO0ugP5kcRRzhfskwwhVg,"agence@investhome94.com, agence@investhome.com",,,,
pages_html_batch00056_20260630_033938.zip,ChIJi-d3_hwO5kcR2gCr2z5ElOo,"contact@monnouveaum2.com, contact@monnouveaum2.fr",,,,
pages_html_batch00056_20260630_033938.zip,ChIJERhvH6dfyxIRb4iP2HQz-iw,,,,,
pages_html_batch00056_20260630_033938.zip,ChIJ-T-mbPIM5kcRm2wWfwR9M24,"contact@ag-gestion.fr, contact@antoineverdier.com, info@ionos.fr",,,,
pages_html_batch00056_20260630_033938.zip,ChIJ99sVIkMM5kcRZNSagR9s7hk,,,,,
pages_html_batch00056_20260630_033938.zip,ChIJ-3poGqVs5kcR8gGuNOo3GuI,"contact@lemasson-conseil.com, franck@lemasson-conseil.com, axel@lemasson-conseil.com, mehdi@lemasson-conseil.com, nasser@lemasson-conseil.com",,,,
pages_html_batch00056_20260630_033938.zip,ChIJi9HLLXgO5kcRJFIkpxjUn_g,contact@home-in-time.com,,,,
pages_html_batch00056_20260630_033938.zip,ChIJL8naVmkN5kcRN6SVjtjyf8k,,,,,
pages_html_batch00056_20260630_033938.zip,ChIJsxSGx0cN5kcRqk_pujpYFU8,"Michel.peraaimmo@outlook.com, michel.peraaimmo@outlook.com",,,,
pages_html_batch00056_20260630_033938.zip,ChIJ-cvpwokM5kcRU33Ugcqo9OM,,,,,
pages_html_batch00056_20260630_033938.zip,ChIJsxzm0PoM5kcRGJ-l3NmeJcs,,,,,
pages_html_batch00056_20260630_033938.zip,ChIJkf2Hz20N5kcR9Rhk9GlJpUk,"contact@immodesbordsdemarne.fr, abmigestim@orange.fr",,,,
pages_html_batch00056_20260630_033938.zip,ChIJ4-7rTTvZ5UcRH_cuKfB7qH4,agence@lj-immo.com,,13,,
pages_html_batch00056_20260630_033938.zip,ChIJP_BCD7oW5kcRxtL-0aSH2jU,afimmo@orange.fr,,44,,
pages_html_batch00056_20260630_033938.zip,ChIJa3iu3scN5kcR_Xi6m2eS42I,,,,,
pages_html_batch00056_20260630_033938.zip,ChIJV5igMeUM5kcRy27wjISnWw4,contact@promofi.fr,,,,
pages_html_batch00056_20260630_033938.zip,ChIJ__9zkeYM5kcRvWYFyEuGVlk,contact@jurinimmobilier.fr,,,,
pages_html_batch00056_20260630_033938.zip,ChIJp7xc5lgD5kcRFqjn1ABtJ3c,,,,,
pages_html_batch00056_20260630_033938.zip,ChIJGQmf7Z1j5kcRpjfI8Cw7Odk,agence@immoperf.fr,,6,,
pages_html_batch00056_20260630_033938.zip,ChIJT4YJTKwN5kcRMlVk3s1RYaE,contact@1001-toits.fr,,54,,
pages_html_batch00056_20260630_033938.zip,ChIJpznqg-8M5kcRF7J8skRko7c,hello@vivre-a-saint-maur.fr,,,,
pages_html_batch00056_20260630_033938.zip,ChIJ1ZUagYKM50cRkW7opJWY8k8,"jbimmobilier.corbie@gmail.com, jbimmobilier.villers@gmail.com",,,,
pages_html_batch00056_20260630_033938.zip,ChIJJxACWiMM5kcR7OA957b1Ki8,,,,,
pages_html_batch00056_20260630_033938.zip,ChIJAwxqBHQN5kcRbzJJOfdDPpM,,,,,
pages_html_batch00056_20260630_033938.zip,ChIJmffXPFkM5kcRROZPXg4fqPE,cabinet.consultingfiscal@gmail.com,,,,
pages_html_batch00056_20260630_033938.zip,ChIJ65b462YN5kcRLrEaXpfg1_4,,,,,
pages_html_batch00056_20260630_033938.zip,ChIJ5VKm_lsM5kcR7UYfO2VZo8A,contact@rasle-immobilier.com,,000,,
pages_html_batch00056_20260630_033938.zip,ChIJnfHJv1wM5kcRkibUvIb3sZc,,,,,
pages_html_batch00057_20260630_034519.zip,ChIJG7pSEvF75kcRH85aKM85_Xc,,,,,
pages_html_batch00057_20260630_034519.zip,ChIJ4THiIoFv5kcRqv3QrFH5Qbg,contact@realinvest.immo,,,,
pages_html_batch00057_20260630_034519.zip,ChIJc_s_Xk1n5kcRRyNPSFy631A,contact@l-limmobilier.com,,14,,
pages_html_batch00057_20260630_034519.zip,ChIJXZIEPW715kcRpbEMi9Oh2WM,"agence@hopsoreimmobilier.com, contact@la-boite-immo.com",,,,
pages_html_batch00057_20260630_034519.zip,ChIJHdZgF2C7rhIRs22ZxhTe8jU,"contact@jcbimmo.fr, sophie.jcbimmo@gmail.com, jeanmichel.jcbimmo@gmail.com, aude.jcbimmo@gmail.com, christophe.jcbimmo@gmail.com, amelie.moreau@gmail.com",,12,,
pages_html_batch00057_20260630_034519.zip,ChIJhaTRArN16UcR1ZwK2xbJPPk,monprojet@latelierimmo.fr,,0,,
pages_html_batch00057_20260630_034519.zip,ChIJF_r24SL15kcRAjg6op6NFvA,,,,,
pages_html_batch00057_20260630_034519.zip,ChIJx0YyWCZ_giERxEGVds4pOZ8,"contact@runimmo.re, informatique-libertes@runimmo.com",,42,,Iad
pages_html_batch00057_20260630_034519.zip,ChIJiT7K0oxd5kcRtK-Kil7uejU,contact@francedemeuretaverny.fr,,,,
pages_html_batch00057_20260630_034519.zip,ChIJrxw4BIVv5kcRo_fnesH3p8c,niepce@niepce.fr,,,,
pages_html_batch00057_20260630_034519.zip,ChIJPfyKqCdv5kcRMzCpU5lKNKY,contact@lp-i.com,,,,
pages_html_batch00057_20260630_034519.zip,ChIJYbe8HXl5UKsRVjlI5TR67Z8,contact@alturaimmobilier.fr,,7,,
pages_html_batch00057_20260630_034519.zip,ChIJ3510mdn05kcRDSNnm4LoXcA,rar-immo@orange.fr,,,,
pages_html_batch00057_20260630_034519.zip,ChIJpQfL0bJg5kcR0mKUsRhJ6No,contact@agencedulion-95.com,,,,
pages_html_batch00057_20260630_034519.zip,ChIJUbDn4FqL5kcRXBFGq7Gyo58,,,,,
pages_html_batch00057_20260630_034519.zip,ChIJ471UfIBv5kcRYV4onp9Vg3s,contact@regencia.eu,,10,,
pages_html_batch00057_20260630_034519.zip,ChIJS-InCoVv5kcR8Gtm9OyPPlw,,,,,
pages_html_batch00057_20260630_034519.zip,ChIJ09VMrLts5kcRlf7zl7SGWdA,,,,,
pages_html_batch00057_20260630_034519.zip,ChIJHZ6MwtGL5kcRuJ7GfsPGAyY,contact@lagenceducentre.fr,,131,,
pages_html_batch00057_20260630_034519.zip,ChIJPQnVfI1p5kcRaRefryR8UzI,"frederic@vovardimmobilier.fr, sandrine@vovardimmobilier.fr, vovardimmo@icloud.com, contact@vovardimmobilier.fr",,82,,
pages_html_batch00057_20260630_034519.zip,ChIJLbafHmRl5kcRwdNdkpiyduo,info@kealysconseil.com,,,,
pages_html_batch00057_20260630_034519.zip,ChIJ81pgx2j15kcR565WQUS4P3M,,,,9,
pages_html_batch00057_20260630_034519.zip,ChIJA4rOETpr5kcRg4dfsBw058E,"contact@riazhome-immo.com, contact@riazhome.fr",,,,
pages_html_batch00057_20260630_034519.zip,ChIJyYkqFals5kcRO4O9RaMEZQk,contact@casaimmobilier.fr,,20,,
pages_html_batch00057_20260630_034519.zip,ChIJhel99WX15kcRbIqZbWzxAF8,pontoise@agenceprincipale.com,,82,,
pages_html_batch00057_20260630_034519.zip,ChIJ8TfsWR2SgiERH7s4xbuBUt8,"contact@adopteuntoit.com, contact@la-boite-immo.com",,31,,
pages_html_batch00057_20260630_034519.zip,ChIJvf4egnhv5kcRVYfZvBv5sAU,"contact@lebonemprunt.fr, charlescottin@hotmail.fr, Contact@lebonemprunt.fr",,,,
pages_html_batch00057_20260630_034519.zip,ChIJnzVzjrls5kcR9Edu4_REtPM,"diation@vivons-mieux-ensemble.fr, contact@immodhaine.com, contact@webflow.com",,,,
pages_html_batch00057_20260630_034519.zip,ChIJn_vjZ3hv5kcRFZcfFoH8aKE,,,,,
pages_html_batch00057_20260630_034519.zip,ChIJ98-I4YJv5kcR3yPCiU9dx40,j.aisenberg@proprietes-privees.com,,16,,
pages_html_batch00057_20260630_034519.zip,ChIJ4QaW9VMS5kcRPM_aqn5QcEY,"gagny@sylma2000.fr, leraincy@sylma2000.fr",,,,
pages_html_batch00057_20260630_034519.zip,ChIJiXskYoxd5kcRXIdmvPxESwU,,,,,
pages_html_batch00057_20260630_034519.zip,ChIJTVSklq2j4EcRwf4Kiq1ASrY,contact@2a-immobilier.fr,,,,
pages_html_batch00057_20260630_034519.zip,ChIJh4PzYpCK5kcRgUJ_f6xpZ_4,conflans@weelodge.fr,,0,,
pages_html_batch00057_20260630_034519.zip,ChIJK3BUJfty5kcRo7gmjtTB08s,secretariat@etcgestion.fr,,,,
pages_html_batch00057_20260630_034519.zip,ChIJH_Nw1sxv5kcRtIzwDHcGqD8,,,,,
pages_html_batch00057_20260630_034519.zip,ChIJS_-F1uQNrBIRF5GyHuuya9k,,,,,
pages_html_batch00057_20260630_034519.zip,ChIJN8nBPptv5kcRWlhLFV1q1RE,immo.shops@immoshops.fr,,,,
pages_html_batch00057_20260630_034519.zip,ChIJYy2xmIVv5kcRxXvDFSoct9o,,,00,,
pages_html_batch00057_20260630_034519.zip,ChIJmSUlAlpv5kcRlieiZ1dotNE,,,,,
pages_html_batch00057_20260630_034519.zip,ChIJpVavbFRr5kcRLq9Wk_RLaLs,,,,,
pages_html_batch00060_20260630_040316.zip,ChIJg_ttgCEv4EcRXRALopp1BVw,agencedupalais@orpi.com,,29,,
pages_html_batch00060_20260630_040316.zip,ChIJcyAGRcxibScRWmq_tvdXXA0,contact@atlasimmo.fr,,14,,
pages_html_batch00060_20260630_040316.zip,ChIJEZ5Y55rf5UcR70Hq9z3Oopk,"contact@kallia-immobilier.fr, dmca@getflywheel.com",,,,
pages_html_batch00060_20260630_040316.zip,ChIJB66kykZb5kcR0-2_v3EUjqo,,,,,
pages_html_batch00060_20260630_040316.zip,ChIJ2W9T7tej6EcRq1nu9tb-gVA,,,,,
pages_html_batch00060_20260630_040316.zip,ChIJC2kVuE_75UcRWnG8qI7PfsY,allianceimmobilierfrance@gmail.com,,50,,
pages_html_batch00060_20260630_040316.zip,ChIJDVpf74MWBmYRUkfTnSCoGEM,contact@cavalea-properties.com,,15,,
pages_html_batch00060_20260630_040316.zip,ChIJOxbhzkYR5kcRrkjZxW4eHdc,,,,,
pages_html_batch00060_20260630_040316.zip,ChIJIycM_SBq5kcRe9rLWYb1gck,dpo@sarcelles.fr,,,,
pages_html_batch00060_20260630_040316.zip,ChIJl4h8WgBv5kcRy-FpyCXhrF4,sb@finagram.fr,,,,
pages_html_batch00060_20260630_040316.zip,ChIJybgnQcpz5kcRbhfgKlvZOxk,accueil@cabinet-hameon.fr,,,,
pages_html_batch00060_20260630_040316.zip,ChIJW1JKWlSA_YoR1xZyAuTP8is,"justycom77@gmail.com, justyna@justimmo.maison",,14,,
pages_html_batch00060_20260630_040316.zip,ChIJq6oGr-565kcRbDUrxNnRqZU,"contact@colivys.com, contact@Colivys.com",,,,
pages_html_batch00060_20260630_040316.zip,ChIJr7XbBpZ65kcRVuZmNfGYT7U,cplimmo@cplimmo.fr,,,,
pages_html_batch00060_20260630_040316.zip,ChIJBQzjwA135kcRFp6BAZeSJAo,,,,,
pages_html_batch00060_20260630_040316.zip,ChIJgSMR2Ljf5UcRse4LwCqOpyk,,,,,
pages_html_batch00060_20260630_040316.zip,ChIJHQmf-4N65kcR7VtrCbuYIDc,,,,,
pages_html_batch00060_20260630_040316.zip,ChIJJ9a3Hoxt5kcRagB5DhQXdR8,tristan.dureuil@francelocaux.fr,,,,
pages_html_batch00060_20260630_040316.zip,ChIJGzVdaXkS5kcRerzaa3UWWYE,,,,,
pages_html_batch00060_20260630_040316.zip,ChIJTw8BQf6brQ0R5DlNJx1fQ3Y,"christophe@atlasimmobilier.com, info@atlasimmobilier.com",,,,Iad
pages_html_batch00060_20260630_040316.zip,ChIJ3b8uZAWh6EcRnJKi9ezezbs,transaction@ab-immobilier.fr,,42,,
pages_html_batch00060_20260630_040316.zip,ChIJ4fAFgnzf5UcRtp3sKG5rfsg,"contact@stil-immo.fr, l.j@stil-immo.fr, kevin.h@stil-immo.fr, a.rodriguez@stil-immo.fr, a.t@stil-immo.fr, f.z@stil-immo.fr, m.m@stil-immo.fr, a.b@stil-immo.fr, n.h@stil-immo.fr",,,,
pages_html_batch00060_20260630_040316.zip,ChIJGW8dZAZv5kcRrwzaoNYVDs8,,,,,
pages_html_batch00060_20260630_040316.zip,ChIJU51MThF75kcRhPDXH8sQGno,,,,40,
pages_html_batch00060_20260630_040316.zip,ChIJ_YqgoCVz5kcRZ8vABX92sBE,fabrice.auberger@darjo-immobilier.com,,14,,
pages_html_batch00060_20260630_040316.zip,ChIJmbVazMV15kcRxtb5gF8yNDk,contact@monprogrammeneuf.fr,,,,
pages_html_batch00060_20260630_040316.zip,ChIJLZYpGy5u5kcRWQh5x6o3yOs,,,,,
pages_html_batch00060_20260630_040316.zip,ChIJX_WMk39d5kcROgY5aaIb524,agence@fsimmobilier.com,,98,,
pages_html_batch00060_20260630_040316.zip,ChIJAQCQ9-6Pi0cR5ZRvY78nvBM,"info@stone-invest.fr, agence@pure-illusion.com, info@stone-invest.ch",,,11,
pages_html_batch00060_20260630_040316.zip,ChIJF0n4Y1ki3UcRktw9VR4njEw,contact@arcencielimmobilier.fr,,,8,
pages_html_batch00060_20260630_040316.zip,ChIJrQB-UHv1ikcRA9NiPmUBf4s,contact@immobilier-elite.com,,3,,
pages_html_batch00060_20260630_040316.zip,ChIJXfV4Op8b90cRALlaHihsa_4,"beaumont@eidimmobilier.fr, contact@anm-conso.com",,50,,
pages_html_batch00060_20260630_040316.zip,ChIJ5TjO7ItnkUcRna3Q6gcqw_4,"contact@entretoitetmoi-immo.fr, anthony@iziasys.com",,,,
pages_html_batch00060_20260630_040316.zip,ChIJAxrf8aR75kcRADOYXuWSRLk,"contact@letp-transactions.com, contact@medimmoconso.fr",,,,
pages_html_batch00060_20260630_040316.zip,ChIJB6SYSeF45kcRDCeVy9-ycJo,"contact@vauhallan-immobilier.fr, admin@vauhallanimmo91.com, contact@itinnovation.fr",,,,
pages_html_batch00060_20260630_040316.zip,ChIJUz4GKJvhvWkROM1zt0A-Yvw,cadoudal.julie@urbaanconseil.com,,,,
pages_html_batch00060_20260630_040316.zip,ChIJbfak02hl5kcR87xtG15zPXY,contact@panelimmo.fr,,,,
pages_html_batch00060_20260630_040316.zip,ChIJJXlJ3d1z5kcRVv0RL35-3zQ,info@abcivillejuif.com,,,,
pages_html_batch00060_20260630_040316.zip,ChIJGZ-sZ8zZ5UcRrIrBQjubMcg,,,1150,9,
pages_html_batch00060_20260630_040316.zip,ChIJ3XNkORp35kcRqE1HEI-GNI0,"abut@astraimmobilier.com, pservy@astraimmobilier.com, jjbagdadian@astraimmobilier.com, bartyvega@astraimmobilier.com, ggondouin@astraimmobilier.com, ejanot@astraimmobilier.com, elhoste@astraimmobilier.com, wvan@astraimmobilier.com, adelorme@astraimmobilier.com",,71,,
pages_html_batch00060_20260630_040316.zip,ChIJD90rN5h75kcRH5oqPzNbuhY,contact@venturiimmo.com,,1,,
pages_html_batch00060_20260630_040316.zip,ChIJoRw2eQodc0URLJZbZegWjm8,,,,,
pages_html_batch00060_20260630_040316.zip,ChIJT7fZLUqh6EcRJf4LLhhQxpA,nanteuil@agencepascal.net,,64,,
pages_html_batch00060_20260630_040316.zip,ChIJB4arj69w5kcRhw_2XK1fKnk,,,,,
pages_html_batch00060_20260630_040316.zip,ChIJ___TsAxv5kcROVNbdD1S7BE,contact@avantage-immobilier.fr,,12,,
pages_html_batch00060_20260630_040316.zip,ChIJydBp_aHg5UcRXuqHxoGny9Q,agevryimmo@orange.fr,,9,,
pages_html_batch00060_20260630_040316.zip,ChIJKQ1fESDbEEgRHVL3Z_MfIZc,"transaction@ln-immobilier.bzh, regis@ln-immobilier.bzh, virginie@ln-immobilier.bzh, andre@ln-immobilier.bzh, gildas@ln-immobilier.bzh, romane@ln-immobilier.bzh, tia@ln-immobilier.bzh, cindy@ln-immobilier.bzh",,,,
pages_html_batch00060_20260630_040316.zip,ChIJAfRNVhQ1wEcROtshM_Z_jjA,"info@easyhome-immo.be, contact@infomaniak.ch",,,,
pages_html_batch00060_20260630_040316.zip,ChIJF5kOV0Bv5kcRKBDxyWbhjZU,,,,,
pages_html_batch00060_20260630_040316.zip,ChIJTV6C-YBv5kcRBi0Tgwg-ddo,"gpoulin@domicis.fr, contact@webflow.com",,,,
pages_html_batch00060_20260630_040316.zip,ChIJdTsooCh7jEcRpfWkE3W9fYE,"info@stone-invest.ch, info@stone-invest.fr",,,11,
